corridor_id,hour_of_day,ambient_light,street_light_func,crime_risk_index,foot_traffic,risk_code
Sarbet,8,0.0057586604981215705,0.14879596940511564,9.213075122129755,57.02869387313905,2
Gotera,16,0.3245858299002703,0.4626756050653935,5.8319080427709755,21.01071929123518,2
Merkato,8,0.3664615348713979,0.9809873781626851,5.928401805081101,74.22713922522868,0
Piazza,10,0.3961726916092554,0.4834074359731466,3.5492466087701002,2.5199094821069634,1
Bole,14,0.6954672066898622,0.8635475225145451,0.5198935197770749,35.483185554316265,0
Sarbet,23,0.38855810127034573,0.5887315221313199,0.3174376537298862,78.02126485356335,1
Sarbet,5,0.44869362262253065,0.37532990791960186,4.233351441531975,56.389292105540235,1
Kazanchis,22,0.23754413087432746,0.2857835555258702,0.8456537809723785,26.116243251086026,2
Ayat,2,0.3732517916293401,0.20322309108608727,6.068469555401391,69.49531193430477,2
Gotera,16,0.22726962726315147,0.7617981913776972,8.809730056396575,56.73909441560734,1
Gotera,4,0.07319592376844364,0.3865405068230279,8.829148165187222,79.62436094563871,2
Megenagna,11,0.6034485933813779,0.5112754622007512,6.590454101322324,73.50251861898234,1
Megenagna,17,0.6682127985550163,0.4923254800011819,2.1123183147293103,61.01079220362347,0
Piazza,13,0.6194903460096145,0.5772790292331312,8.629968313588721,48.8177675310814,1
Kazanchis,20,0.46349404380057235,0.8655771456245522,8.860934353132082,13.31821256675234,2
Sarbet,23,0.3797857801792298,0.9807393435834294,1.966535849529587,26.133301788538375,1
Gotera,10,0.8633336495718252,0.40758420857381694,7.374260857706773,41.90994729170853,1
Merkato,8,0.519081785136218,0.8275189221063031,2.8651954892712297,59.92992870063887,0
Kazanchis,1,0.47918187762973097,0.7645277946547177,8.026403123529297,51.37078552153048,2
Piazza,11,0.025642065806435688,0.5735289514555733,9.972378999036026,28.818452595952948,2
Piazza,2,0.34124782762615635,0.9560471436119331,0.30026005329392813,0.6464357789710551,1
Kazanchis,2,0.38019561878585706,0.20047451552840279,8.973658657909318,49.623922190081394,2
Piazza,0,0.3988227808969005,0.10926421030962141,6.226305335986581,28.56259885622431,2
Kazanchis,7,0.5801723692273323,0.8539619669554221,9.733826191648213,73.46083007105351,1
Bole,21,0.5336025467268785,0.4391498166337483,4.650095175264276,2.394626527048349,1
Kazanchis,7,0.6079050927934446,0.8469688542070605,8.473879305713737,58.482781130579085,1
Ayat,10,0.7648832615421283,0.8930902051954149,0.6239406859827723,94.14742375060654,0
Kazanchis,8,0.8129857387160935,0.06245759361907144,3.352790500782957,17.440926711149952,1
Piazza,4,0.7181230762264944,0.8834647629860607,0.6701653775120997,47.16494907505954,1
Gotera,13,0.9555236959549347,0.4483190553694222,9.753431334790704,9.142199181713817,2
Ayat,2,0.01823258267636163,0.5104324890042322,8.169739072718368,62.56819122613526,2
Piazza,20,0.1957779856835461,0.6265925110932102,8.525474212459706,55.05316805962256,1
Megenagna,4,0.00756287497814212,0.9263826067300868,9.379652314338943,40.736552421283236,2
Megenagna,4,0.647474714154603,0.01911609442976403,0.8510348611978535,52.13770214737412,1
Gotera,18,0.8980305489499869,0.4768434683178171,3.8559759251333334,89.65746584690102,0
Gotera,13,0.24348229657629927,0.6877220424305607,0.7103488904400213,19.629430231106703,1
Ayat,3,0.9270345447963066,0.7227069576982285,2.107931015500286,2.2564511705347234,1
Bole,12,0.06026739028956085,0.692532431537108,2.293657770376724,86.16648846991009,0
Gotera,9,0.9344360268055143,0.13443512940812186,4.691072110475787,57.71170823879065,1
Megenagna,17,0.3516226872396344,0.29939558837168123,2.685621674536426,89.06584554618424,0
Kazanchis,7,0.10142082844921652,0.35871552541701346,1.009781068177611,59.69452234131726,1
Piazza,7,0.48587175918632564,0.804437207679505,1.674910890941077,81.01610899597024,0
Megenagna,6,0.25677656772050794,0.278759872414553,1.4727556355209093,42.967336335514794,1
Megenagna,7,0.28487290196192283,0.21070496386720317,9.730767979122984,74.98599312882688,2
Bole,13,0.3072899649262866,0.9574480190380962,7.592925069184736,91.3041466889856,1
Ayat,18,0.8030258978326634,0.0088632851134689,9.67761465269562,57.21229637222063,2
Ayat,5,0.5391612766752545,0.9978208556819782,4.397404865079086,18.078515056237954,1
Sarbet,0,0.31130769915600365,0.6768212988573956,2.783684816626566,26.879761503019818,2
Bole,22,0.6103337833109184,0.8284692994491171,7.982931972091867,19.86445768974058,2
Kazanchis,14,0.7161506742231936,0.29461939634619316,3.262539180411468,24.685702759573292,1
Ayat,0,0.27262400073353377,0.014315277667059978,2.9938337370534827,30.64154493510364,2
Piazza,16,0.4135491015253515,0.73786951856153,2.325059922078312,55.51337867531885,0
Gotera,0,0.12188609333694755,0.8341445970006758,1.2967897822423535,58.79916294638328,1
Bole,14,0.18114934953468032,0.7404761319535191,2.5646306101676597,42.649974724186116,1
Gotera,22,0.6811178539649828,0.1428502873008386,3.553197484738877,61.54207798208354,2
Megenagna,1,0.18143834769562694,0.7534279222569691,6.739942081457304,8.157492561136593,2
Piazza,13,0.5251633836670602,0.768922782107641,0.6256484221945158,8.778823705815997,1
Piazza,20,0.7090462617224327,0.6585405156700549,2.1050693966534295,17.182946035765845,1
Megenagna,7,0.10687692309474384,0.7661159327955862,8.090236402916764,51.80774980403447,1
Bole,7,0.5673122196289035,0.8459214396777321,1.4692192358377076,21.399467869831355,0
Megenagna,18,0.25656278370136376,0.6136041142374584,3.4264514652252154,28.328440349257733,1
Gotera,6,0.9629268752375798,0.08860471396967906,8.6465892185814,40.03128361729941,1
Sarbet,18,0.4835456467199247,0.48762780966721087,1.5492531114344266,81.18661240103798,0
Piazza,5,0.8059925497751581,0.07764933467160506,0.827368356181899,1.3862135912860118,1
Merkato,5,0.5502265421562618,0.40754303103243084,4.845379950800108,64.93788202366224,1
Merkato,2,0.043412532854819164,0.40710648912562764,3.024195112785364,66.88765310406853,2
Gotera,6,0.6331513755940223,0.06600984414024158,5.634083644838541,79.86557803566366,1
Kazanchis,18,0.951403342206657,0.3488205339694793,8.038048904834751,93.27529390603132,1
Ayat,7,0.6016118201463312,0.11099809879131484,1.3714848815274316,2.0137848949289827,1
Megenagna,9,0.8191888594267902,0.8082352100092222,5.80699084554285,15.378370551321618,1
Megenagna,19,0.8842064633484078,0.9476880259644708,5.055087603898639,88.6171294055993,0
Kazanchis,14,0.22807977194893247,0.0723164752579386,1.4407878601319957,45.851856218701535,1
Kazanchis,14,0.21204483990822665,0.9551152072917014,6.2399848552898245,56.459063893346354,1
Gotera,0,0.6109809888509917,0.5225765993367452,2.7364041786077165,66.30272037231474,1
Gotera,19,0.4110284698067047,0.2995656779538739,4.878343185440125,67.90666044956374,1
Kazanchis,6,0.8398613028667203,0.07686207527616351,0.8227232427706188,93.17404033165082,0
Piazza,3,0.9000231233980112,0.5006242680704178,4.595840572136231,99.69494174116697,1
Gotera,5,0.3534213793027181,0.7945155444907487,3.0646346804282034,72.01574609309402,0
Sarbet,0,0.23687055897448206,0.7070864772666982,8.223812111853544,28.72212092051508,2
Gotera,4,0.7805255152438618,0.05022601146397376,0.5697872699736828,87.97524022943436,1
Megenagna,22,0.2748060355481361,0.07290183536790351,4.1860727491833,4.922091454076161,2
Gotera,0,0.8226143185136784,0.4028732826326371,4.58431424131438,23.10808528744962,2
Piazza,3,0.42373825364876283,0.2952904940479433,7.250060762991187,89.73857174637149,2
Kazanchis,21,0.6675498992914705,0.23238432305604784,5.74287575090211,25.619151443935493,1
Megenagna,1,0.09553531383466818,0.2810044989087136,6.672123371941811,22.065105962174847,2
Gotera,9,0.623859324676573,0.8034827432968846,7.770492856517562,13.812529314024724,1
Piazza,4,0.4517676787372291,0.9292280536318539,8.622029736581888,85.91117576469165,1
Sarbet,9,0.5866084631754741,0.4051026945275664,3.1387549672247053,50.00582591910867,1
Gotera,0,0.16801420774486342,0.9061110021324971,5.38022705363903,67.48932030541548,1
Piazza,21,0.7368737449441821,0.32149570124788196,8.401080784391999,23.906638407502967,2
Sarbet,5,0.8627970775432285,0.4764369863437916,9.894511309650564,75.80404210112165,1
Kazanchis,12,0.21673980009077565,0.22602899781599972,8.895193110437631,76.00055449620984,2
Gotera,14,0.09571455552016173,0.640476042175844,3.714672626243768,31.259802490830012,1
Sarbet,3,0.023638586046336396,0.9789811151748089,1.9516651721865041,41.06826330102828,1
Megenagna,12,0.641971500443266,0.6034930960433786,4.893925374065887,20.969027743020085,1
Kazanchis,23,0.6070940360887808,0.35781408411354887,7.416414518360423,97.65610233229043,1
Megenagna,19,0.54669741271407,0.6478174459905284,4.925690707532976,64.56025770584117,1
Merkato,23,0.23194709611597542,0.12292067846538757,4.831808633136685,93.45438807155155,2
Bole,14,0.39090599590551467,0.8886590802653986,8.382304210818006,30.338554362913317,1
Gotera,7,0.594476335186173,0.5030839507798364,3.6140377906718637,78.18909129968897,0
Sarbet,4,0.4967668588591694,0.44934974203964206,8.597946748116456,76.5858643884742,2
Bole,14,0.9877855202148873,0.5858647884535192,4.068048009517236,69.16556518665415,0
Bole,3,0.13643975255673313,0.6247838627894025,3.282331056783394,96.56389752668004,1
Sarbet,11,0.6951445540475938,0.07177580622651303,4.53989911199699,39.355533610631554,1
Kazanchis,12,0.4043187681042921,0.6826172212234024,7.624469586748685,13.07173235897573,2
Gotera,1,0.42819961492561476,0.24193168031552958,1.2600202786399428,67.17088592440608,1
Merkato,18,0.7175977656581762,0.7139526325065898,1.9641921587201738,72.93098004772062,0
Megenagna,18,0.6924361513243696,0.8225347943841967,9.514448256630919,57.506057345881466,1
Piazza,3,0.9912559937021883,0.8039585075525203,1.7549162738135737,20.681789313339628,1
Megenagna,3,0.12839428945412523,0.5525009674078891,5.6772731793105455,50.445594166935535,2
Piazza,10,0.10410964938416634,0.5201698923107512,5.793144666619378,31.21897365691294,2
Megenagna,4,0.7243388171287412,0.14287596133941172,4.896244620502448,42.746652816668906,2
Sarbet,19,0.5783869170064091,0.7753461504031356,6.447452485768186,64.52185758446639,1
Merkato,10,0.27416066655980587,0.27140938044671437,2.2982672579761845,74.52147426908346,1
Gotera,9,0.0794193689889866,0.49669542281794654,5.526622677767482,23.22246909013431,2
Piazza,7,0.08565824959643054,0.2842740929275167,3.7217325524689713,40.532536064695336,1
Gotera,5,0.8941908746641183,0.13382836299969314,6.61667259629189,26.91615709916292,1
Gotera,5,0.1918673247187429,0.6295576968917366,1.4122354337314946,19.86316138618691,1
Gotera,7,0.32337156211552076,0.05433203482290383,5.708774168394762,78.33872199958384,1
Ayat,22,0.22665640222698802,0.7486452341262,1.852703553833237,90.92526944369924,1
Kazanchis,14,0.3549963058319373,0.31758679526111666,2.786430631150364,37.02321856845767,1
Megenagna,13,0.06942384274609337,0.00013469300448532007,2.1870980032358323,75.12789243737669,1
Gotera,10,0.5190597909082704,0.5111291392372298,1.828377798688171,89.69952893644111,0
Megenagna,11,0.0676125635922149,0.046851908527603126,8.25710951560667,84.61242105302316,2
Gotera,12,0.8003565078223616,0.27616955782089947,2.857075676608903,18.28133885392259,1
Piazza,7,0.23371208191043302,0.7069764874557162,9.271237818644494,95.62918815133614,1
Kazanchis,17,0.5400119146045106,0.06268962162186587,9.699265253451909,37.66764404294625,2
Kazanchis,0,0.8800790875614583,0.8393384923560023,5.712604699370973,33.92406611738363,1
Sarbet,14,0.6508773690471942,0.003819922658583108,1.430011226657264,6.2431327277780335,1
Ayat,7,0.5329577865513353,0.24682386920190225,3.7454824337958126,48.6173654104883,1
Sarbet,10,0.3243337531153756,0.7409040561520714,7.9773226334821405,10.90136156409287,2
Sarbet,11,0.33300191305819793,0.3162701497293068,3.673907286970705,24.853982092742598,1
Sarbet,11,0.6694869551981901,0.10189238806601353,0.8701721830278875,31.694262176728138,1
Sarbet,3,0.9941393612211675,0.3602339188004279,5.567849109281879,80.8826323491684,1
Sarbet,15,0.6618391898493786,0.27039328638452553,8.451208514960348,87.54886503958966,1
Merkato,3,0.5577834173700249,0.8427119021605549,7.959263871435024,30.246631746146967,2
Kazanchis,4,0.7306505102392461,0.31334791758514313,1.7512314013035324,85.86981212445738,1
Sarbet,23,0.46520561228371815,0.7889324717760072,6.727646144124667,85.72309373697911,1
Gotera,4,0.060142342600785215,0.8918721448107347,2.205042634356471,76.46509503848735,1
Kazanchis,7,0.5622968158779098,0.43381741957652953,2.1820753455217226,14.669511401518154,1
Kazanchis,9,0.9576252845053802,0.909943143854392,8.740717733051852,69.0322846900729,0
Bole,16,0.17530294235765964,0.37731805396319285,2.4966895274023013,94.50240645805688,0
Merkato,8,0.6900048908206657,0.9640784164901082,2.632473465180112,68.2540478767157,0
Sarbet,21,0.20093368865905648,0.08928952452557293,0.006533907612995549,33.16168491078339,1
Megenagna,18,0.5358276844730813,0.6870192665032427,8.706690341255177,50.05793174308313,1
Piazza,13,0.09667644964671962,0.49381404045692867,7.925948132091348,64.57250433510536,1
Ayat,7,0.45037093625818514,0.38764880545564706,6.27328935090678,51.05704087285036,1
Gotera,8,0.7561633288952461,0.6327118787486009,7.502657639388422,11.995294173096982,1
Megenagna,21,0.3475715242389821,0.7038570916343312,1.520485674244918,31.206404465202063,1
Merkato,10,0.664911724487218,0.004363269650309087,4.583235945875755,80.23960305536325,1
Piazza,22,0.7954499607897292,0.16695308874719872,3.512193873487809,86.14180460955174,1
Merkato,0,0.9271778194794527,0.7130460506343187,0.9377652625701649,13.730003271557024,1
Gotera,13,0.23464208185545354,0.6663854135782065,4.861304852149241,95.23867523987246,0
Kazanchis,4,0.39931591580930814,0.9660475051286772,9.207396503426354,32.88226178486093,2
Piazza,20,0.15241601333041743,0.761037790250783,0.4005911905069448,66.231373873072,0
Kazanchis,13,0.9924835021583752,0.950772707731338,2.9146091349379386,75.18251459566811,0
Gotera,3,0.9270009679242953,0.702540501534807,2.0754093620570346,81.19462346378835,0
Megenagna,21,0.5399571302805596,0.29805220863944315,2.381466536656963,94.57497022259301,0
Gotera,22,0.8420332943764213,0.10536492225085647,9.084345518793754,31.29195480288226,2
Megenagna,0,0.5209579772720422,0.7818238633449356,4.6806905423429015,85.85064545515544,1
Piazza,21,0.6235856880027597,0.6441492214759159,4.662994129398188,13.168690343620703,1
Piazza,22,0.08912443211601662,0.04818601239329623,7.605756424552823,70.50409063535928,2
Sarbet,18,0.7552704204968079,0.36005046590097833,1.544922040049258,74.19777295139859,0
Merkato,7,0.12771348363523483,0.9567998154842862,4.872653541000508,67.77232412013204,1
Sarbet,14,0.8260676302525284,0.5004011457102012,4.2998521412105974,25.2314736135153,1
Merkato,20,0.7820280876703859,0.43272913601970464,5.969106905466561,87.30431470152034,0
Sarbet,14,0.7087446977429764,0.457699605159294,9.995577032504386,16.8858463370395,2
Kazanchis,8,0.036160380524762115,0.20888272400516372,7.694488940820471,5.363479152083084,2
Piazza,20,0.3031283559453286,0.3687071708647952,3.978657030174272,71.74649906119122,1
Megenagna,8,0.26311256991084286,0.3698132559871766,8.27553052274047,47.54757152327337,2
Merkato,9,0.3601364074715191,0.0523550201874724,1.7070836331248018,84.90980199586761,1
Gotera,19,0.08764274676383854,0.7675676285179183,0.30463686308960125,38.3397141058259,1
Merkato,20,0.9369578230310628,0.416504431903879,2.0444837246427303,16.827858850771282,1
Megenagna,8,0.5538022407123763,0.8221798868164233,3.4041155611425964,83.64421924698698,0
Sarbet,2,0.30552431065802355,0.8503480011198954,5.105807574595599,54.89096316400717,2
Merkato,19,0.3969815170742834,0.21199405469865806,6.151291405411998,18.91957923903549,2
Ayat,10,0.44720254050483565,0.6573534821701286,9.106057172144217,72.03839985864458,1
Kazanchis,5,0.6005943333606173,0.4722818041629817,5.0985400955045765,51.111363848950056,1
Piazza,1,0.5156794276964978,0.8801567379214851,5.012756446257294,60.431298224031984,1
Megenagna,6,0.9193919732144173,0.21574067917645412,0.5024300982298213,46.089833820658185,0
Piazza,17,0.49696348290583026,0.6778132003100442,0.3491155265622381,82.87089838180064,0
Ayat,1,0.9921580148233127,0.6077521222527226,5.511599619163721,82.95627156830498,1
Merkato,16,0.8514249577450957,0.2953014775718328,4.381786132483445,70.93888218243862,0
Merkato,10,0.2085105143573358,0.1366009036511726,8.391803949802986,10.540137739646227,2
Gotera,11,0.9305952146439163,0.6516397604772766,1.6067958471184518,83.88538619040689,0
Ayat,18,0.11636639788547609,0.7385974581323307,0.24971662117049598,67.10129805329098,0
Megenagna,21,0.8174497084911916,0.31562734376335,4.490387679301259,69.70241660042996,0
Gotera,23,0.3806232934765801,0.6448326040223138,2.374785567522575,36.298284040387166,2
Kazanchis,6,0.8779743204450695,0.39513090761150327,0.4961437333883745,87.92795561570067,0
Gotera,19,0.8680566901074503,0.7132068832826177,7.24598286847629,72.53716002348575,0
Bole,5,0.8059254001176211,0.1992152748940531,1.1159299995724747,11.259046652919446,1
Megenagna,20,0.7900304363070614,0.8902150026361744,6.083195000077717,40.77780344061627,1
Bole,23,0.3046791390980408,0.28740959646557973,2.8104975016688916,88.63803619601417,1
Ayat,0,0.08091928305125218,0.3677859877561529,1.7349605035502202,4.719670169737899,2
Sarbet,16,0.40298017876516146,0.058091952080349785,3.7975152291931744,96.14166196420496,1
Bole,10,0.17352451498650867,0.1115122123212764,8.014457762229537,67.91625683195628,2
Kazanchis,21,0.6949510889024617,0.5158619027123281,3.9209357690457267,63.13759776433766,0
Gotera,17,0.34609972653778553,0.2675926767279715,7.507696492110557,27.05592564879914,2
Sarbet,20,0.9756102008599149,0.8354802257421944,1.2548629679915069,24.879178873917706,0
Gotera,16,0.640972077345332,0.014693388654953843,7.727714196650791,94.20582194885955,1
Bole,6,0.822480563634361,0.3790940486719362,2.3693332490664867,29.827245423412275,1
Gotera,16,0.13252467274184843,0.3373455467690927,6.773931298888728,77.55052967189994,1
Ayat,19,0.8620144822726226,0.019327630917601035,5.657815548409964,39.31217982070792,1
Sarbet,8,0.9227571905133943,0.12436839900051022,9.291447172116873,13.925407078470398,2
Ayat,16,0.4870619188189359,0.41364267491863527,3.87322517975314,1.071529769535895,1
Bole,19,0.6062529377509774,0.49286458444744663,0.6616518883444045,54.42573370152508,0
Ayat,21,0.7648098009029954,0.4042897472548691,0.19155485551252904,97.57788185489326,0
Kazanchis,21,0.17483862726041255,0.5309376784120938,8.26858560972753,36.91361938092045,2
Bole,7,0.5025660764634424,0.5951316749056815,5.247356376614322,35.719233399304485,1
Bole,16,0.3986630277723131,0.00992382112783563,7.752440518349493,34.40916178494421,2
Bole,6,0.1463739921622491,0.4640951594535039,2.3442560001151467,52.054383730485846,1
Megenagna,0,0.36753442229153144,0.9634992408875883,3.450837455132337,44.06648834242935,1
Gotera,12,0.06817230938549357,0.5190322801295487,0.3010387221131894,87.99146267270145,0
Megenagna,22,0.025811906949486985,0.6775422674589532,9.614923245741121,50.55207917234903,2
Megenagna,18,0.13516628915482276,0.3118638579168832,6.678679067008134,50.77578381885688,2
Kazanchis,23,0.9631151115891738,0.7739913781527625,9.332050877593062,13.83715947205566,2
Sarbet,18,0.549529535895017,0.7729214818761151,2.6549640742907235,98.27395409103859,0
Gotera,16,0.96582216115322,0.521296047654139,6.114636112256608,24.99728908688297,1
Ayat,12,0.432497878330132,0.9760138232792136,6.784999682926378,7.336406745960266,1
Merkato,15,0.3118161330852596,0.12555021476265338,3.1754970025758844,66.31462489752089,1
Bole,7,0.5061418628402441,0.016947664889580993,8.4810923501563,59.53663701568727,2
Ayat,18,0.4395116886329101,0.770158211757096,9.471614629002477,41.514565399274574,1
Bole,17,0.10566468426174391,0.8071555373648825,8.848551176960044,42.2192233880678,2
Kazanchis,0,0.6408263146902062,0.12020722912057624,7.390669759393726,78.50639210464311,2
Bole,13,0.2160381825095996,0.2655828329586061,2.7746467972495403,19.571264009964906,1
Megenagna,18,0.6195879548978296,0.01755236336662891,2.8161604210563174,82.02533189448897,1
Gotera,14,0.6502010923981534,0.2933086107805647,9.633603204460378,64.87471138950181,1
Merkato,17,0.1520248531286481,0.7731418739186715,0.10284495935692028,41.89697737795244,0
Piazza,1,0.06134962711066816,0.5179605277125789,7.160499732421445,45.80286165838686,2
Bole,21,0.7807615860684398,0.3480955931682881,7.062461625552622,25.66472071860958,1
Ayat,16,0.4598004237693202,0.3717392949063303,6.226895409497974,75.21143326969748,1
Megenagna,17,0.05816379550547579,0.0013536257154681541,9.901088460868658,51.287474230526776,2
Piazza,5,0.9948663171697671,0.2998005275652359,3.1187943576372525,32.08545427498436,1
Merkato,18,0.05778056099636664,0.6464587416379305,3.399718637932482,59.60501157609502,1
Piazza,3,0.6950352288585532,0.9741944438163571,0.7893940294655555,99.5734452051323,0
Megenagna,0,0.9836789252634136,0.8470608269838995,4.4279813654373745,43.52622796565539,1
Gotera,7,0.23918010421592562,0.023594964645529126,2.610485262348481,92.06914007786196,1
Gotera,22,0.14224936868719618,0.8985606046748393,3.433867021776442,34.50168399245661,2
Sarbet,6,0.1213849394224289,0.7831984132986259,8.345717902556277,5.4732706924985886,2
Gotera,2,0.30327514756759555,0.7803761235709804,9.354845135274957,20.424210636842886,2
Sarbet,9,0.10104581101064669,0.4579957590035715,1.8573307200518563,41.86951433276842,1
Piazza,9,0.6921613416941319,0.3980052929545028,3.7250893155346585,21.963492859456903,1
Kazanchis,18,0.06229179813006269,0.3029157288331926,9.286305621153941,0.02270382182555375,2
Ayat,13,0.5094221281497897,0.06569485895436578,0.6180846068922263,91.50015377475272,0
Ayat,1,0.9966968538529768,0.2282353634936991,0.9236052811137851,84.3879411230929,1
Piazza,0,0.8139702695060188,0.24660363497802462,1.6279098920622936,74.22922314869471,1
Bole,22,0.6152194382310109,0.4840770697102016,5.952128341268748,16.781459564602862,2
Bole,22,0.30625362078661167,0.747444406596694,1.5047227100599747,12.036357620998606,2
Gotera,17,0.6238958362916385,0.4738098283979466,9.680763814507335,6.760474947238315,2
Ayat,6,0.5270414639116516,0.057844449447160606,4.467145272585204,72.40291887729212,1
Ayat,7,0.4260833838903715,0.9577898009882039,5.015179603501664,92.88079606878853,0
Sarbet,0,0.13071037674019947,0.9427243190941123,2.466586158054065,43.053582091303696,1
Kazanchis,22,0.8866042152404667,0.7851895431484084,4.709602524347335,11.914067199604816,2
Megenagna,2,0.4497846488213225,0.9913279015642206,6.619136326370115,51.23928207321066,2
Bole,23,0.19462251182076507,0.5444823328002629,7.511771369540428,34.88319074586301,2
Ayat,22,0.3677593508772896,0.9627683502532061,7.53868082709913,37.48249243499977,2
Sarbet,7,0.41412975252892703,0.07560504061675077,5.7789111269408835,62.13306241557073,1
Merkato,21,0.8275378955668743,0.3656807482613713,9.043597749938572,71.87181132622024,1
Sarbet,14,0.733614380561402,0.22538126800676583,8.174078473061094,11.060359887316086,2
Bole,4,0.7693048936413398,0.19583308413427003,7.570481146986254,3.5590230806476386,2
Bole,2,0.011031264428647214,0.14080294889267608,0.5560552168046062,99.43303026857149,1
Sarbet,18,0.4161539981797615,0.6224136415659967,0.06877962219649314,23.272834891555185,1
Megenagna,0,0.4813441516353236,0.7813218557473051,2.1244727719547294,5.383052490845907,2
Piazza,14,0.019192276823056686,0.5782983994203607,6.635235939134523,18.987532909591998,2
Bole,7,0.2598132087450342,0.14696270958820967,4.111974888825458,3.895784634846422,2
Sarbet,1,0.760289823122135,0.8111237699334709,4.0240625929931175,39.181089461717164,1
Ayat,2,0.13710970572899905,0.6359547071637285,8.845868882296138,80.24017844513243,2
Sarbet,23,0.5353101314525917,0.3881657061269955,8.955628481318387,34.124444975772064,2
Kazanchis,13,0.2152018720172375,0.674130295536063,9.091752640535857,44.418340687836654,2
Piazza,23,0.012120774643893273,0.25990497924283285,3.138780765150273,67.55867735674389,2
Merkato,13,0.24120145759954148,0.3451922084942105,6.910558127392617,50.889407006988016,1
Megenagna,10,0.9758737549100538,0.9174858431319902,2.7163318127436966,86.14456860213242,0
Gotera,15,0.8015371118829896,0.2905045056714204,1.9060983307444979,86.60356750457565,0
Merkato,3,0.9595766443210334,0.4699882681579366,1.8463245734736922,0.9910695491153643,2
Piazza,19,0.48785404392636245,0.8901411373960146,3.4210762086359403,77.80463064831991,0
Piazza,4,0.1097361986775035,0.7077213502675275,4.299576197798217,46.073360024167386,2
Piazza,21,0.547959488973693,0.06220322616470275,8.309491710550684,98.88405413036631,1
Merkato,20,0.4543773345599609,0.14730304427897034,1.198910934727121,48.323207587543514,1
Ayat,13,0.844357082739616,0.007841590771916818,7.349258473948942,98.68959453882975,1
Piazza,22,0.09808258078424459,0.6309217902291634,5.314549141893053,75.45693612057366,2
Sarbet,15,0.4882411370217782,0.4476734254104183,2.879453426759925,24.860488461330633,1
Merkato,17,0.15004866469398426,0.13427485090227553,4.928195845328246,53.83949792869577,1
Gotera,6,0.32467592689006,0.9579341210567704,2.9994206977702262,99.21356394785828,0
Piazza,9,0.7373570773877997,0.5296597239456199,5.96081955238306,85.75306077519237,0
Sarbet,6,0.47601812936876653,0.24189329411288918,4.338439228552442,9.73668937912211,2
Ayat,0,0.37588828514576933,0.5006035711547075,1.6440552907887873,70.6371996809996,1
Kazanchis,22,0.3944762785700353,0.6796203327351078,1.1658307455569672,34.5579585870813,1
Ayat,20,0.45944676840598664,0.07623921797356448,5.466956820721301,0.6982261880348117,2
Gotera,18,0.7850165438370569,0.274703815047892,9.024130332861034,40.34809690269996,1
Piazza,15,0.8920846889402344,0.8069654908839936,3.4395768655768553,23.47544217249713,0
Gotera,18,0.9553346865039283,0.45966487040266124,7.330001072226232,81.88692705204716,0
Merkato,3,0.7869033862552951,0.5465771420322949,6.586613549397669,33.733060884576545,2
Bole,17,0.31540689574801273,0.43281600220946925,9.31554914309481,82.7523693953817,1
Piazza,1,0.6881347060865421,0.04389994264300512,8.209810172991409,0.05979388347953085,2
Bole,0,0.4376031240553919,0.16574977982015593,5.66605258905463,30.781915002611914,2
Sarbet,14,0.2546706220460512,0.4455416387418909,6.570304982341073,24.116521430776196,2
Kazanchis,4,0.8408715794259226,0.20918546540792782,8.983864665840349,23.3567361068611,2
Megenagna,19,0.038426348962324997,0.04997902865967874,3.995187845869348,6.81866197654627,2
Gotera,10,0.9017619921354235,0.8436496640518237,3.2679470585777737,18.712427041050173,0
Ayat,9,0.46147746462473416,0.9811925291641158,0.10811083635196339,55.55495698856199,0
Kazanchis,1,0.6372014768082804,0.7931428739967394,8.265510741914643,29.13610728377445,2
Piazza,2,0.6593539222057827,0.853784921704667,8.009807004033648,41.73947823291479,2
Bole,22,0.8951177407065364,0.24197713031704537,1.0445451810015138,37.68668803471885,1
Ayat,22,0.6366696821672073,0.9606269755131998,5.768573811327002,87.59049249998945,1
Bole,11,0.6139335847600618,0.19692570445342839,4.639816981668874,90.52989990105155,1
Merkato,19,0.06665204056068996,0.9514298103618323,1.1870909550911146,49.295697165586006,0
Bole,4,0.5184080219452041,0.994819293965951,9.805682270607235,33.01559503156044,2
Merkato,4,0.15016900081704165,0.7117228057460487,2.1469588746335546,10.680070400236364,2
Sarbet,5,0.7374337687214856,0.9811437317918219,0.6723418009056115,95.3402879382095,0
Ayat,8,0.5122219208126745,0.5695397795671037,5.948473795019096,6.022694490029745,1
Ayat,1,0.6802277792083533,0.25954178317609033,7.3886667713303265,29.765027756828044,2
Megenagna,20,0.041672900602384266,0.43699588566562086,0.32443446047186963,29.806620117000413,1
Piazza,11,0.08479201604580322,0.593560935378786,6.587176387270222,32.04012861402149,2
Merkato,2,0.7163233880626823,0.07308156202701499,5.322918759514544,16.428684327240926,2
Megenagna,19,0.07208433599867337,0.6223432646172461,1.0326500887504841,78.31614309236971,0
Bole,21,0.0712567277652586,0.9811778367622945,1.7252387694636206,12.249786196598922,1
Bole,11,0.01210847523488745,0.19010764978372763,5.679742973160805,63.49066591531628,1
Megenagna,23,0.9565013982994801,0.7925951162883833,2.9635761351328838,12.384602670581746,1
Ayat,16,0.737508359459007,0.9078987937796194,9.38315728651316,7.053563759295656,1
